name,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn, bug
math3\analysis\integration\BaseAbstractUnivariateIntegrator.java\org.apache.commons.math3.analysis.integration.BaseAbstractUnivariateIntegrator,98,18,10,41,0.928571429,0,5,0,0,0,0,0,0,0,0,0,0,0,0,98,98,0,0,0,0,0,0,0,0,0
math3\analysis\integration\IterativeLegendreGaussIntegrator.java\org.apache.commons.math3.analysis.integration.IterativeLegendreGaussIntegrator,67,8,9,72,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0
math3\analysis\integration\LegendreGaussIntegrator.java\org.apache.commons.math3.analysis.integration.LegendreGaussIntegrator,124,13,8,53,0.925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,0,0,0,0,0,0,0,0,0
math3\analysis\integration\RombergIntegrator.java\org.apache.commons.math3.analysis.integration.RombergIntegrator,59,10,8,49,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,0
math3\analysis\integration\SimpsonIntegrator.java\org.apache.commons.math3.analysis.integration.SimpsonIntegrator,51,10,8,49,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0
math3\analysis\integration\TrapezoidIntegrator.java\org.apache.commons.math3.analysis.integration.TrapezoidIntegrator,71,12,7,48,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,0,0,0,0,0,0,0,0,0
math3\analysis\integration\gauss\BaseRuleFactory.java\org.apache.commons.math3.analysis.integration.gauss.BaseRuleFactory,46,9,3,15,0.875,0,2,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,0,0,0,0,0,0,0
math3\analysis\integration\gauss\GaussIntegrator.java\org.apache.commons.math3.analysis.integration.gauss.GaussIntegrator,35,6,6,17,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0
math3\analysis\integration\gauss\GaussIntegratorFactory.java\org.apache.commons.math3.analysis.integration.gauss.GaussIntegratorFactory,39,7,5,27,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0
math3\analysis\integration\gauss\LegendreHighPrecisionRuleFactory.java\org.apache.commons.math3.analysis.integration.gauss.LegendreHighPrecisionRuleFactory,122,15,3,20,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,122,122,0,0,0,0,0,0,0,0,0
math3\analysis\integration\gauss\LegendreRuleFactory.java\org.apache.commons.math3.analysis.integration.gauss.LegendreRuleFactory,80,13,3,18,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\BicubicSplineInterpolatingFunction.java\org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction,135,22,1,16,0.839285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,136,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\BicubicSplineInterpolatingFunction.java\org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatingFunction,174,34,6,37,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,174,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\BicubicSplineInterpolator.java\org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolator,74,18,8,32,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,74,74,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\DividedDifferenceInterpolator.java\org.apache.commons.math3.analysis.interpolation.DividedDifferenceInterpolator,32,4,5,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\HermiteInterpolator.java\org.apache.commons.math3.analysis.interpolation.HermiteInterpolator,95,21,8,38,0.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\LinearInterpolator.java\org.apache.commons.math3.analysis.interpolation.LinearInterpolator,28,5,7,21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\LoessInterpolator.java\org.apache.commons.math3.analysis.interpolation.LoessInterpolator,188,33,13,39,0.904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,188,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\MicrosphereInterpolatingFunction.java\org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolatingFunction,105,17,8,37,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,105,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\MicrosphereInterpolator.java\org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolator,35,5,8,28,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\NevilleInterpolator.java\org.apache.commons.math3.analysis.interpolation.NevilleInterpolator,10,1,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\SmoothingPolynomialBicubicSplineInterpolator.java\org.apache.commons.math3.analysis.interpolation.SmoothingPolynomialBicubicSplineInterpolator,83,18,11,98,0.666666667,1,0,2,3,41,0,0,0,0.105263158,0.25,0.414141414,0,0,0,69,83,14,0,4,18,0.168674699,0,0.048192771,0.21686747,0
math3\analysis\interpolation\SplineInterpolator.java\org.apache.commons.math3.analysis.interpolation.SplineInterpolator,51,7,7,21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\TricubicSplineInterpolatingFunction.java\org.apache.commons.math3.analysis.interpolation.TricubicSplineFunction,43,11,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\TricubicSplineInterpolatingFunction.java\org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatingFunction,264,40,6,23,0.733333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,264,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\TricubicSplineInterpolator.java\org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolator,125,27,7,52,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,125,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\UnivariatePeriodicInterpolator.java\org.apache.commons.math3.analysis.interpolation.UnivariatePeriodicInterpolator,50,6,4,19,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0
math3\analysis\polynomials\PolynomialFunction.java\org.apache.commons.math3.analysis.polynomials.PolynomialFunction,206,47,6,44,0.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,206,0,0,0,0,0,0,0,0,0
math3\analysis\polynomials\PolynomialFunctionLagrangeForm.java\org.apache.commons.math3.analysis.polynomials.PolynomialFunctionLagrangeForm,129,27,6,23,0.722222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,129,0,0,0,0,0,0,0,0,0
math3\analysis\polynomials\PolynomialFunctionNewtonForm.java\org.apache.commons.math3.analysis.polynomials.PolynomialFunctionNewtonForm,81,18,4,32,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0,0,0,0,0,0,0,0,0
math3\analysis\polynomials\PolynomialSplineFunction.java\org.apache.commons.math3.analysis.polynomials.PolynomialSplineFunction,74,18,8,49,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,0,0,0,0,0,0,0,0,0
math3\analysis\polynomials\PolynomialsUtils.java\org.apache.commons.math3.analysis.polynomials.PolynomialsUtils,182,19,6,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,182,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\AbstractDifferentiableUnivariateSolver.java\org.apache.commons.math3.analysis.solvers.AbstractDifferentiableUnivariateSolver,24,4,3,53,0.666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\AbstractPolynomialSolver.java\org.apache.commons.math3.analysis.solvers.AbstractPolynomialSolver,26,5,1,55,0.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\AbstractUnivariateDifferentiableSolver.java\org.apache.commons.math3.analysis.solvers.AbstractUnivariateDifferentiableSolver,23,4,2,71,0.666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\AbstractUnivariateSolver.java\org.apache.commons.math3.analysis.solvers.AbstractUnivariateSolver,16,3,0,52,,1,8,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\AllowedSolution.java\org.apache.commons.math3.analysis.solvers.AllowedSolution,7,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\BaseAbstractUnivariateSolver.java\org.apache.commons.math3.analysis.solvers.BaseAbstractUnivariateSolver,122,24,9,49,0.940909091,0,4,0,0,0,0,0,0,0,0,0,0,0,0,122,122,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\BaseSecantSolver.java\org.apache.commons.math3.analysis.solvers.BaseSecantSolver,143,36,6,64,0.666666667,2,3,0,0,0,0,0,0,0,0,0,0,0,0,143,143,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\BisectionSolver.java\org.apache.commons.math3.analysis.solvers.BisectionSolver,38,7,3,58,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\BracketingNthOrderBrentSolver.java\org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolver,216,41,9,68,0.8125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,216,216,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\BrentSolver.java\org.apache.commons.math3.analysis.solvers.BrentSolver,126,21,5,62,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\IllinoisSolver.java\org.apache.commons.math3.analysis.solvers.IllinoisSolver,17,4,0,68,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\LaguerreSolver.java\org.apache.commons.math3.analysis.solvers.LaguerreSolver,191,16,10,85,0.857142857,2,0,0,0,0,0,0,0,0,0,0,0,0,0,191,191,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\MullerSolver.java\org.apache.commons.math3.analysis.solvers.MullerSolver,94,18,4,61,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,94,94,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\MullerSolver2.java\org.apache.commons.math3.analysis.solvers.MullerSolver2,79,13,4,60,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,79,79,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\NewtonRaphsonSolver.java\org.apache.commons.math3.analysis.solvers.NewtonRaphsonSolver,31,6,5,81,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\NewtonSolver.java\org.apache.commons.math3.analysis.solvers.NewtonSolver,30,6,4,59,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\PegasusSolver.java\org.apache.commons.math3.analysis.solvers.PegasusSolver,17,4,0,68,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\RegulaFalsiSolver.java\org.apache.commons.math3.analysis.solvers.RegulaFalsiSolver,17,4,0,68,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0
