name,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn, bug
math\analysis\polynomials\PolynomialFunctionLagrangeForm.java\org.apache.commons.math.analysis.polynomials.PolynomialFunctionLagrangeForm,134,29,4,14,0.6875,0,0,0,0,2,0,0,0,0,0,0.133333333,0,0,0,137,134,6,9,29,35,0.044776119,0.067164179,0.21641791,0.26119403,0
math\analysis\polynomials\PolynomialFunctionNewtonForm.java\org.apache.commons.math.analysis.polynomials.PolynomialFunctionNewtonForm,76,16,2,10,0.6875,0,0,0,0,2,0,0,0,0,0,0.181818182,0,0,0,75,76,1,0,5,6,0.013157895,0,0.065789474,0.078947368,0
math\analysis\polynomials\PolynomialSplineFunction.java\org.apache.commons.math.analysis.polynomials.PolynomialSplineFunction,71,17,3,15,0.476190476,0,0,0,0,2,0,0,0,0,0,0.125,0,0,0,71,71,0,0,2,2,0,0,0.028169014,0.028169014,0
math\analysis\polynomials\PolynomialsUtils.java\org.apache.commons.math.analysis.polynomials.PolynomialsUtils,112,11,3,17,1,0,0,0,0,2,0,0,0,0,0,0.111111111,0,0,0,112,112,0,0,0,0,0,0,0,0,0
math\analysis\solvers\BisectionSolver.java\org.apache.commons.math.analysis.solvers.BisectionSolver,49,9,4,37,,2,0,0,0,2,0,0,0,0,0,0.052631579,0,0,0,49,49,0,0,0,0,0,0,0,0,0
math\analysis\solvers\BrentSolver.java\org.apache.commons.math.analysis.solvers.BrentSolver,161,29,4,37,1.166666667,2,0,4,1,2,0,0,0,0.133333333,0.2,0.052631579,0,0,0,143,161,18,0,8,26,0.111801242,0,0.049689441,0.161490683,2
math\analysis\solvers\LaguerreSolver.java\org.apache.commons.math.analysis.solvers.LaguerreSolver,191,35,7,58,0.833333333,2,0,0,0,2,0.133333333,0,0,0,0,0.033898305,0.072727273,0,0,181,191,10,0,9,19,0.052356021,0,0.047120419,0.09947644,0
math\analysis\solvers\MullerSolver.java\org.apache.commons.math.analysis.solvers.MullerSolver,156,33,5,39,,2,0,0,0,2,0,0,0,0,0,0.05,0,0,0,149,156,10,3,41,51,0.064102564,0.019230769,0.262820513,0.326923077,0
math\analysis\solvers\NewtonSolver.java\org.apache.commons.math.analysis.solvers.NewtonSolver,50,9,6,37,,2,0,0,0,2,0,0,0,0,0,0.052631579,0,0,0,50,50,0,0,1,1,0,0,0.02,0.02,0
math\analysis\solvers\RiddersSolver.java\org.apache.commons.math.analysis.solvers.RiddersSolver,96,19,5,37,,2,0,0,0,2,0,0,0,0,0,0.052631579,0,0,0,85,96,11,0,20,31,0.114583333,0,0.208333333,0.322916667,0
math\analysis\solvers\SecantSolver.java\org.apache.commons.math.analysis.solvers.SecantSolver,83,14,5,36,,2,0,0,0,2,0,0,0,0,0,0.054054054,0,0,0,83,83,0,0,1,1,0,0,0.012048193,0.012048193,0
math\analysis\solvers\UnivariateRealSolverFactory.java\org.apache.commons.math.analysis.solvers.UnivariateRealSolverFactory,12,7,2,8,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0
math\analysis\solvers\UnivariateRealSolverFactoryImpl.java\org.apache.commons.math.analysis.solvers.UnivariateRealSolverFactoryImpl,24,6,5,14,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0
math\analysis\solvers\UnivariateRealSolverImpl.java\org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl,101,21,3,29,0.866666667,1,7,0,0,2,0,0,0,0,0,0.066666667,0,0,0,101,101,0,0,13,13,0,0,0.128712871,0.128712871,0
math\analysis\solvers\UnivariateRealSolverUtils.java\org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,76,13,8,9,0.833333333,0,0,0,0,2,0.833333333,0,0,0,0,0.2,0.454545455,0,0,75,76,2,1,11,13,0.026315789,0.013157895,0.144736842,0.171052632,0
math\complex\Complex.java\org.apache.commons.math.complex.Complex,294,74,3,40,0.806060606,0,0,2,0,2,0,0,0,0.026666667,0,0.048780488,0,0,0,303,294,1,10,12,13,0.003401361,0.034013605,0.040816327,0.044217687,0
math\complex\ComplexField.java\org.apache.commons.math.complex.ComplexField,20,5,2,5,1.25,0,0,1,0,1,0.083333333,0,0,0.166666667,0,0.166666667,0.037037037,0,0,17,20,3,0,0,3,0.15,0,0,0.15,0
math\complex\ComplexFormat.java\org.apache.commons.math.complex.ComplexFormat,156,35,2,34,0.96,2,0,0,0,2,0,0,0,0,0,0.057142857,0,0,0,156,156,0,0,1,1,0,0,0.006410256,0.006410256,0
math\complex\ComplexUtils.java\org.apache.commons.math.complex.ComplexUtils,12,3,2,4,,0,0,0,0,2,0,0,0,0,0,0.4,0,0,0,12,12,0,0,0,0,0,0,0,0,0
math\distribution\AbstractContinuousDistribution.java\org.apache.commons.math.distribution.AbstractContinuousDistribution,47,9,5,13,1.25,1,9,0,0,2,0,0,0,0,0,0.142857143,0,0,0,47,47,0,0,1,1,0,0,0.021276596,0.021276596,0
math\distribution\AbstractDistribution.java\org.apache.commons.math.distribution.AbstractDistribution,16,3,2,3,2,0,2,0,0,2,0,0,0,0,0,0.5,0,0,0,16,16,0,0,0,0,0,0,0,0,0
math\distribution\AbstractIntegerDistribution.java\org.apache.commons.math.distribution.AbstractIntegerDistribution,79,19,2,11,1,1,5,0,0,2,0.125,0,0,0,0,0.166666667,0.0625,0,0,77,79,4,2,7,11,0.050632911,0.025316456,0.088607595,0.139240506,0
math\distribution\BetaDistributionImpl.java\org.apache.commons.math.distribution.BetaDistributionImpl,86,23,3,35,0.729166667,2,0,0,0,4,0,0,0,0,0,0.111111111,0,0,0,86,86,0,0,0,0,0,0,0,0,0
math\distribution\BinomialDistributionImpl.java\org.apache.commons.math.distribution.BinomialDistributionImpl,74,17,4,34,0.888888889,2,0,0,0,4,0.074074074,0,0,0,0,0.114285714,0.039215686,0,0,79,74,1,6,12,13,0.013513514,0.081081081,0.162162162,0.175675676,0
math\distribution\CauchyDistributionImpl.java\org.apache.commons.math.distribution.CauchyDistributionImpl,80,19,1,24,0.833333333,2,0,0,0,2,0,0,0,0,0,0.08,0,0,0,80,80,0,0,2,2,0,0,0.025,0.025,0
math\distribution\ChiSquaredDistributionImpl.java\org.apache.commons.math.distribution.ChiSquaredDistributionImpl,67,16,3,28,0.954545455,2,0,0,0,2,0,0,0,0,0,0.068965517,0,0,0,67,67,0,0,0,0,0,0,0,0,0
math\distribution\ExponentialDistributionImpl.java\org.apache.commons.math.distribution.ExponentialDistributionImpl,67,16,2,22,1,2,0,0,0,2,0,0,0,0,0,0.086956522,0,0,0,67,67,0,0,0,0,0,0,0,0,0
math\distribution\FDistributionImpl.java\org.apache.commons.math.distribution.FDistributionImpl,76,16,3,33,0.944444444,2,0,1,0,4,0.018518519,0,0,0.058823529,0,0.117647059,0.00952381,0,0,72,76,6,2,5,11,0.078947368,0.026315789,0.065789474,0.144736842,0
math\distribution\GammaDistributionImpl.java\org.apache.commons.math.distribution.GammaDistributionImpl,81,19,3,35,0.966666667,2,0,0,0,4,0,0,0,0,0,0.111111111,0,0,0,81,81,0,0,1,1,0,0,0.012345679,0.012345679,0
math\distribution\HypergeometricDistributionImpl.java\org.apache.commons.math.distribution.HypergeometricDistributionImpl,141,28,3,39,0.9375,2,0,0,1,7,0.03125,0,0,0,0.25,0.175,0.016129032,0,0,138,141,11,8,29,40,0.078014184,0.056737589,0.205673759,0.283687943,0
math\distribution\NormalDistributionImpl.java\org.apache.commons.math.distribution.NormalDistributionImpl,93,22,4,36,0.931818182,2,0,0,0,4,0,0,0,0,0,0.108108108,0,0,0,93,93,0,0,3,3,0,0,0.032258065,0.032258065,0
math\distribution\PascalDistributionImpl.java\org.apache.commons.math.distribution.PascalDistributionImpl,76,16,4,37,0.962962963,2,0,0,0,1,0,0,0,0,0,0.026315789,0,0,0,76,76,0,0,0,0,0,0,0,0,0
math\distribution\PoissonDistributionImpl.java\org.apache.commons.math.distribution.PoissonDistributionImpl,64,15,7,38,0.851851852,2,0,1,1,5,0,0,0,0.0625,0.125,0.128205128,0,0,0,59,64,7,2,5,12,0.109375,0.03125,0.078125,0.1875,0
math\distribution\TDistributionImpl.java\org.apache.commons.math.distribution.TDistributionImpl,62,13,3,31,1,2,0,0,0,4,0,0,0,0,0,0.125,0,0,0,62,62,0,0,1,1,0,0,0.016129032,0.016129032,0
math\distribution\WeibullDistributionImpl.java\org.apache.commons.math.distribution.WeibullDistributionImpl,69,16,1,23,0.962962963,2,0,0,0,2,0,0,0,0,0,0.083333333,0,0,0,69,69,0,0,8,8,0,0,0.115942029,0.115942029,0
math\distribution\ZipfDistributionImpl.java\org.apache.commons.math.distribution.ZipfDistributionImpl,65,16,1,21,0.777777778,2,0,0,0,2,0,0,0,0,0,0.090909091,0,0,0,65,65,0,0,1,1,0,0,0.015384615,0.015384615,0
math\estimation\AbstractEstimator.java\org.apache.commons.math.estimation.AbstractEstimator,129,25,9,43,0.878787879,0,2,0,0,4,0,0,0,0,0,0.090909091,0,0,0,127,129,12,10,11,23,0.093023256,0.07751938,0.085271318,0.178294574,0
math\estimation\EstimatedParameter.java\org.apache.commons.math.estimation.EstimatedParameter,39,8,0,8,0.642857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,36,36,0,0,0.923076923,0.923076923,0
math\estimation\EstimationException.java\org.apache.commons.math.estimation.EstimationException,7,1,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0
math\estimation\GaussNewtonEstimator.java\org.apache.commons.math.estimation.GaussNewtonEstimator,68,13,11,57,0.75,1,0,0,0,4,0,0,0,0,0,0.068965517,0,0,0,68,68,0,0,1,1,0,0,0.014705882,0.014705882,0
math\estimation\LevenbergMarquardtEstimator.java\org.apache.commons.math.estimation.LevenbergMarquardtEstimator,473,97,3,54,0.829059829,1,0,0,0,4,0,0,0,0,0,0.072727273,0,0,0,456,473,30,13,17,47,0.063424947,0.027484144,0.035940803,0.099365751,0
math\estimation\SimpleEstimationProblem.java\org.apache.commons.math.estimation.SimpleEstimationProblem,29,8,2,7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,2,2,0,2,0.068965517,0.068965517,0,0.068965517,0
math\estimation\WeightedMeasurement.java\org.apache.commons.math.estimation.WeightedMeasurement,34,9,1,9,0.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,3,3,0,3,0.088235294,0.088235294,0,0.088235294,0
math\fraction\AbstractFormat.java\org.apache.commons.math.fraction.AbstractFormat,77,18,1,13,0.916666667,1,2,0,0,0,0,0,0,0,0,0,0,0,0,77,77,0,0,0,0,0,0,0,0,0
math\fraction\BigFraction.java\org.apache.commons.math.fraction.BigFraction,373,89,4,62,0.946375372,1,0,0,0,2,0.001930928,0,0,0,0,0.031746032,0.000992063,0,0,368,373,12,7,8,20,0.032171582,0.018766756,0.021447721,0.053619303,0
math\fraction\BigFractionField.java\org.apache.commons.math.fraction.BigFractionField,20,5,2,5,1.25,0,0,1,0,1,0.083333333,0,0,0.166666667,0,0.166666667,0.037037037,0,0,17,20,3,0,0,3,0.15,0,0,0.15,0
math\fraction\BigFractionFormat.java\org.apache.commons.math.fraction.BigFractionFormat,113,25,3,37,1.076923077,2,1,0,0,2,0,0,0,0,0,0.052631579,0,0,0,113,113,0,0,1,1,0,0,0.008849558,0.008849558,0
math\fraction\Fraction.java\org.apache.commons.math.fraction.Fraction,307,69,4,39,0.960344828,1,0,1,0,1,0.007200811,0,0,0.014285714,0,0.025,0.003673237,0,0,309,307,8,10,21,29,0.026058632,0.03257329,0.068403909,0.094462541,0
math\fraction\FractionConversionException.java\org.apache.commons.math.fraction.FractionConversionException,9,2,0,18,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0
math\fraction\FractionField.java\org.apache.commons.math.fraction.FractionField,20,5,2,5,1.25,0,0,1,0,1,0.083333333,0,0,0.166666667,0,0.166666667,0.037037037,0,0,17,20,3,0,0,3,0.15,0,0,0.15,0
math\fraction\FractionFormat.java\org.apache.commons.math.fraction.FractionFormat,104,22,5,37,1.076923077,2,1,0,0,3,0,0,0,0,0,0.078947368,0,0,0,104,104,0,0,1,1,0,0,0.009615385,0.009615385,0
math\fraction\ProperBigFractionFormat.java\org.apache.commons.math.fraction.ProperBigFractionFormat,102,20,2,41,1,3,0,0,0,2,0,0,0,0,0,0.047619048,0,0,0,102,102,0,0,0,0,0,0,0,0,0
math\fraction\ProperFractionFormat.java\org.apache.commons.math.fraction.ProperFractionFormat,97,17,3,45,1,3,0,0,0,3,0,0,0,0,0,0.065217391,0,0,0,97,97,0,0,0,0,0,0,0,0,0
math\genetics\AbstractListChromosome.java\org.apache.commons.math.genetics.AbstractListChromosome,26,8,1,12,0.833333333,1,2,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,2,2,0,0,0.076923077,0.076923077,0
math\genetics\BinaryChromosome.java\org.apache.commons.math.genetics.BinaryChromosome,35,12,3,18,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,2,2,0,0,0.057142857,0.057142857,0
math\genetics\BinaryMutation.java\org.apache.commons.math.genetics.BinaryMutation,13,3,5,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,1,1,0,0,0.076923077,0.076923077,0
math\genetics\Chromosome.java\org.apache.commons.math.genetics.Chromosome,28,9,1,5,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0
math\genetics\ChromosomePair.java\org.apache.commons.math.genetics.ChromosomePair,19,4,1,4,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,1,1,0,0,0.052631579,0.052631579,0
math\genetics\ElitisticListPopulation.java\org.apache.commons.math.genetics.ElitisticListPopulation,29,7,0,18,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0
math\genetics\FixedGenerationCount.java\org.apache.commons.math.genetics.FixedGenerationCount,19,5,1,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,1,1,0,0,0.052631579,0.052631579,0
math\genetics\GeneticAlgorithm.java\org.apache.commons.math.genetics.GeneticAlgorithm,78,18,8,14,0.9,0,0,1,0,1,0.011111111,0,0,0.052631579,0,0.066666667,0.005847953,0,0,72,78,12,6,1,13,0.153846154,0.076923077,0.012820513,0.166666667,0
math\genetics\InvalidRepresentationException.java\org.apache.commons.math.genetics.InvalidRepresentationException,15,4,0,4,1.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0
math\genetics\ListPopulation.java\org.apache.commons.math.genetics.ListPopulation,55,16,1,13,0.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,3,3,0,0,0.054545455,0.054545455,0
math\genetics\OnePointCrossover.java\org.apache.commons.math.genetics.OnePointCrossover,31,6,6,7,,0,0,0,1,0,0,0,0,0,0.142857143,0,0,0,0,30,30,0,0,3,3,0,0,0.1,0.1,0
math\genetics\RandomKey.java\org.apache.commons.math.genetics.RandomKey,106,27,4,24,0.863636364,2,0,0,0,0,0,0,0,0,0,0,0,0,0,105,105,0,0,4,4,0,0,0.038095238,0.038095238,0
math\genetics\RandomKeyMutation.java\org.apache.commons.math.genetics.RandomKeyMutation,15,2,7,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0
math\genetics\TournamentSelection.java\org.apache.commons.math.genetics.TournamentSelection,34,7,6,12,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0
math\geometry\CardanEulerSingularityException.java\org.apache.commons.math.geometry.CardanEulerSingularityException,7,2,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,4,4,0,0,0.571428571,0.571428571,0
math\geometry\NotARotationMatrixException.java\org.apache.commons.math.geometry.NotARotationMatrixException,7,1,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,4,4,0,0,0.571428571,0.571428571,0
math\geometry\Rotation.java\org.apache.commons.math.geometry.Rotation,507,63,5,36,0.55,0,0,0,0,4,0,0,0,0,0,0.108108108,0,0,0,507,507,0,0,0,0,0,0,0,0,0
math\geometry\RotationOrder.java\org.apache.commons.math.geometry.RotationOrder,50,5,1,5,1.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,48,48,0,0,0.96,0.96,0
math\geometry\Vector3D.java\org.apache.commons.math.geometry.Vector3D,204,47,3,37,0.856862745,0,0,0,0,2,0,0,0,0,0,0.052631579,0,0,0,204,204,0,0,4,4,0,0,0.019607843,0.019607843,0
math\geometry\Vector3DFormat.java\org.apache.commons.math.geometry.Vector3DFormat,131,26,2,31,0.920454545,2,0,0,0,2,0,0,0,0,0,0.0625,0,0,0,131,131,0,0,0,0,0,0,0,0,0
math\linear\AbstractFieldMatrix.java\org.apache.commons.math.linear.AbstractFieldMatrix,757,172,12,77,0.779411765,0,3,0,1,2,0,0,0,0,0.076923077,0.025641026,0,0,0,758,757,22,23,19,41,0.029062087,0.030383091,0.025099075,0.054161162,0
math\linear\AbstractRealMatrix.java\org.apache.commons.math.linear.AbstractRealMatrix,733,156,13,84,0.825396825,0,4,0,0,2,0,0,0,0,0,0.023529412,0,0,0,733,733,0,0,13,13,0,0,0.017735334,0.017735334,0
math\linear\Array2DRowFieldMatrix.java\org.apache.commons.math.linear.Array2DRowFieldMatrix,409,87,7,106,0.87012987,1,0,0,0,2,0.218614719,0,0,0,0,0.018691589,0.116898148,0,0,405,409,14,10,19,33,0.034229829,0.024449878,0.046454768,0.080684597,0
math\linear\Array2DRowRealMatrix.java\org.apache.commons.math.linear.Array2DRowRealMatrix,404,87,6,114,0.87012987,1,0,0,0,2,0.218614719,0,0,0,0,0.017391304,0.116898148,0,0,400,404,14,10,19,33,0.034653465,0.024752475,0.047029703,0.081683168,0
math\linear\ArrayFieldVector.java\org.apache.commons.math.linear.ArrayFieldVector,467,120,6,73,0.636363636,0,0,0,0,2,0,0,0,0,0,0.027027027,0,0,0,467,467,5,5,3,8,0.010706638,0.010706638,0.006423983,0.017130621,0
math\linear\ArrayRealVector.java\org.apache.commons.math.linear.ArrayRealVector,777,196,7,191,0.779411765,1,0,56,1,49,0.081737346,1,0,0.284263959,0.125,0.255208333,0.045935037,0.5,0,902,777,61,186,114,175,0.078507079,0.239382239,0.146718147,0.225225225,1
math\linear\BiDiagonalTransformer.java\org.apache.commons.math.linear.BiDiagonalTransformer,227,64,3,16,0.592592593,0,0,0,0,2,0,0,0,0,0,0.117647059,0,0,0,227,227,0,0,0,0,0,0,0,0,0
math\linear\BigMatrixImpl.java\org.apache.commons.math.linear.BigMatrixImpl,780,188,6,73,0.896610169,0,0,0,0,2,0,0,0,0,0,0.027027027,0,0,0,780,780,3,3,34,37,0.003846154,0.003846154,0.043589744,0.047435897,0
math\linear\BlockFieldMatrix.java\org.apache.commons.math.linear.BlockFieldMatrix,1131,193,10,108,0.492997199,1,0,0,0,2,0,0,0,0,0,0.018348624,0,0,0,1088,1131,44,1,35,79,0.038903625,0.000884173,0.030946065,0.069849691,0
math\linear\BlockRealMatrix.java\org.apache.commons.math.linear.BlockRealMatrix,1154,202,9,123,0.498652291,1,0,0,0,2,0,0,0,0,0,0.016129032,0,0,0,1109,1154,46,1,37,83,0.039861352,0.000866551,0.032062392,0.071923744,0
math\linear\CholeskyDecompositionImpl.java\org.apache.commons.math.linear.CholeskyDecompositionImpl,192,17,8,29,0.8,0,0,0,0,2,0,0,0,0,0,0.066666667,0,0,0,192,192,3,3,0,3,0.015625,0.015625,0,0.015625,0
math\linear\DefaultFieldMatrixChangingVisitor.java\org.apache.commons.math.linear.DefaultFieldMatrixChangingVisitor,17,4,1,4,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0
math\linear\DefaultFieldMatrixPreservingVisitor.java\org.apache.commons.math.linear.DefaultFieldMatrixPreservingVisitor,16,4,1,4,0.666666667,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0
math\linear\DefaultRealMatrixChangingVisitor.java\org.apache.commons.math.linear.DefaultRealMatrixChangingVisitor,12,3,1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0
math\linear\DefaultRealMatrixPreservingVisitor.java\org.apache.commons.math.linear.DefaultRealMatrixPreservingVisitor,11,3,1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0
math\linear\EigenDecompositionImpl.java\org.apache.commons.math.linear.EigenDecompositionImpl,362,58,11,36,0.871428571,0,0,130,0,23,0.031797235,0,0,2.203389831,0,0.621621622,0.016990889,0,0,1157,362,16,811,137,153,0.044198895,2.240331492,0.378453039,0.422651934,0
math\linear\FieldLUDecompositionImpl.java\org.apache.commons.math.linear.FieldLUDecompositionImpl,270,30,8,15,0.5,0,0,0,0,2,0,0,0,0,0,0.125,0,0,0,270,270,3,3,0,3,0.011111111,0.011111111,0,0.011111111,0
math\linear\InvalidMatrixException.java\org.apache.commons.math.linear.InvalidMatrixException,9,2,0,26,2,2,2,0,0,1,0,0,0,0,0,0.037037037,0,0,0,9,9,0,0,0,0,0,0,0,0,0
math\linear\LUDecompositionImpl.java\org.apache.commons.math.linear.LUDecompositionImpl,263,31,7,18,0.714285714,0,0,0,0,2,0.053571429,0,0,0,0,0.105263158,0.03125,0,0,263,263,3,3,2,5,0.011406844,0.011406844,0.007604563,0.019011407,0
math\linear\MatrixIndexException.java\org.apache.commons.math.linear.MatrixIndexException,6,1,0,25,0,2,0,0,0,1,0,0,0,0,0,0.038461538,0,0,0,6,6,0,0,0,0,0,0,0,0,0
