name,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn, bug
math3\analysis\integration\gauss\LegendreRuleFactory.java\org.apache.commons.math3.analysis.integration.gauss.LegendreRuleFactory,76,12,2,18,,1,0,1,1,0,0,0,0,0.076923077,0.333333333,0,0,0,0,80,76,0,4,1,1,0,0.052631579,0.013157895,0.013157895,0
math3\analysis\interpolation\BicubicSplineInterpolatingFunction.java\org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction,135,22,1,16,0.839285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,136,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\BicubicSplineInterpolatingFunction.java\org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatingFunction,174,34,6,37,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,174,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\BicubicSplineInterpolator.java\org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolator,73,18,9,32,,0,1,0,1,0,0,0,0,0,0.1,0,0,0,0,74,73,0,1,2,2,0,0.01369863,0.02739726,0.02739726,0
math3\analysis\interpolation\DividedDifferenceInterpolator.java\org.apache.commons.math3.analysis.interpolation.DividedDifferenceInterpolator,32,4,5,21,2,0,0,0,0,3,0,0,0,0,0,0.136363636,0,0,0,32,32,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\HermiteInterpolator.java\org.apache.commons.math3.analysis.interpolation.HermiteInterpolator,95,21,8,38,0.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\LinearInterpolator.java\org.apache.commons.math3.analysis.interpolation.LinearInterpolator,28,5,7,21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\LoessInterpolator.java\org.apache.commons.math3.analysis.interpolation.LoessInterpolator,188,33,13,39,0.904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,188,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\MicrosphereInterpolatingFunction.java\org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolatingFunction,105,17,8,37,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,105,0,0,1,1,0,0,0.00952381,0.00952381,0
math3\analysis\interpolation\MicrosphereInterpolator.java\org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolator,35,5,8,28,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\NevilleInterpolator.java\org.apache.commons.math3.analysis.interpolation.NevilleInterpolator,10,1,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\SmoothingPolynomialBicubicSplineInterpolator.java\org.apache.commons.math3.analysis.interpolation.SmoothingPolynomialBicubicSplineInterpolator,84,18,13,82,0.666666667,1,0,0,2,16,0,0,0,0,0.142857143,0.192771084,0,0,0,83,84,1,0,5,6,0.011904762,0,0.05952381,0.071428571,0
math3\analysis\interpolation\SplineInterpolator.java\org.apache.commons.math3.analysis.interpolation.SplineInterpolator,51,7,7,21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\TricubicSplineInterpolatingFunction.java\org.apache.commons.math3.analysis.interpolation.TricubicSplineFunction,43,11,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\TricubicSplineInterpolatingFunction.java\org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatingFunction,264,40,6,23,0.733333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,264,0,0,0,0,0,0,0,0,0
math3\analysis\interpolation\TricubicSplineInterpolator.java\org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolator,124,27,8,52,,0,0,0,1,0,0,0,0,0,0.111111111,0,0,0,0,125,124,0,1,2,2,0,0.008064516,0.016129032,0.016129032,0
math3\analysis\interpolation\UnivariatePeriodicInterpolator.java\org.apache.commons.math3.analysis.interpolation.UnivariatePeriodicInterpolator,50,6,5,19,0.625,0,0,0,1,0,0,0,0,0,0.166666667,0,0,0,0,50,50,0,0,2,2,0,0,0.04,0.04,0
math3\analysis\polynomials\PolynomialFunction.java\org.apache.commons.math3.analysis.polynomials.PolynomialFunction,207,47,6,44,0.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,207,1,0,1,2,0.004830918,0,0.004830918,0.009661836,0
math3\analysis\polynomials\PolynomialFunctionLagrangeForm.java\org.apache.commons.math3.analysis.polynomials.PolynomialFunctionLagrangeForm,132,27,7,23,0.722222222,0,0,0,1,0,0,0,0,0,0.125,0,0,0,0,129,132,3,0,3,6,0.022727273,0,0.022727273,0.045454545,0
math3\analysis\polynomials\PolynomialFunctionNewtonForm.java\org.apache.commons.math3.analysis.polynomials.PolynomialFunctionNewtonForm,85,18,6,35,0.666666667,0,0,0,2,3,0,0,0,0,0.285714286,0.083333333,0,0,0,81,85,4,0,5,9,0.047058824,0,0.058823529,0.105882353,0
math3\analysis\polynomials\PolynomialSplineFunction.java\org.apache.commons.math3.analysis.polynomials.PolynomialSplineFunction,76,18,9,49,0.333333333,0,0,0,1,0,0,0,0,0,0.1,0,0,0,0,74,76,2,0,1,3,0.026315789,0,0.013157895,0.039473684,0
math3\analysis\polynomials\PolynomialsUtils.java\org.apache.commons.math3.analysis.polynomials.PolynomialsUtils,182,19,6,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,182,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\AbstractDifferentiableUnivariateSolver.java\org.apache.commons.math3.analysis.solvers.AbstractDifferentiableUnivariateSolver,24,4,3,53,0.666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\AbstractPolynomialSolver.java\org.apache.commons.math3.analysis.solvers.AbstractPolynomialSolver,26,5,1,55,0.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0
math3\analysis\solvers\AbstractUnivariateDifferentiableSolver.java\org.apache.commons.math3.analysis.solvers.AbstractUnivariateDifferentiableSolver,24,4,3,71,0.666666667,1,1,0,1,0,0,0,0,0,0.25,0,0,0,0,23,24,1,0,1,2,0.041666667,0,0.041666667,0.083333333,0
