name,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn, bug
lang3\builder\ReflectionToStringBuilder.java\org.apache.commons.lang3.builder.ReflectionToStringBuilder,153,42,3,164,0.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,153,153,0,0,31,31,0,0,0.202614379,0.202614379,0
lang3\builder\StandardToStringStyle.java\org.apache.commons.lang3.builder.StandardToStringStyle,166,41,0,155,1.025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,166,166,0,0,20,20,0,0,0.120481928,0.120481928,0
lang3\builder\ToStringBuilder.java\org.apache.commons.lang3.builder.ToStringBuilder,271,69,3,153,0.592741935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,270,271,1,0,60,61,0.003690037,0,0.221402214,0.225092251,0
lang3\builder\ToStringStyle.java\org.apache.commons.lang3.builder.ToStringStyle,787,209,8,114,0.977644311,0,6,0,0,0,0,0,0,0,0,0,0,0,0,787,787,0,0,89,89,0,0,0.113087675,0.113087675,0
lang3\concurrent\AtomicInitializer.java\org.apache.commons.lang3.concurrent.AtomicInitializer,15,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,1,0,0,1,0.066666667,0,0,0.066666667,0
lang3\concurrent\AtomicSafeInitializer.java\org.apache.commons.lang3.concurrent.AtomicSafeInitializer,17,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,1,0,0,1,0.058823529,0,0,0.058823529,0
lang3\concurrent\BackgroundInitializer.java\org.apache.commons.lang3.concurrent.BackgroundInitializer,87,19,3,20,0.888888889,0,2,0,0,0,0,0,0,0,0,0,0,0,0,85,87,2,0,9,11,0.022988506,0,0.103448276,0.126436782,0
lang3\concurrent\BasicThreadFactory.java\org.apache.commons.lang3.concurrent.BasicThreadFactory,113,14,1,9,0.854166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,113,2,0,11,13,0.017699115,0,0.097345133,0.115044248,0
lang3\concurrent\CallableBackgroundInitializer.java\org.apache.commons.lang3.concurrent.CallableBackgroundInitializer,21,5,0,23,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,3,3,0,0,0.142857143,0.142857143,0
lang3\concurrent\ConcurrentException.java\org.apache.commons.lang3.concurrent.ConcurrentException,12,3,1,4,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,2,2,0,0,0.166666667,0.166666667,0
