name,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn, bug
lang3\concurrent\LazyInitializer.java\org.apache.commons.lang3.concurrent.LazyInitializer,16,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0
lang3\concurrent\MultiBackgroundInitializer.java\org.apache.commons.lang3.concurrent.MultiBackgroundInitializer,104,13,3,26,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103,104,1,0,1,2,0.009615385,0,0.009615385,0.019230769,0
lang3\concurrent\TimedSemaphore.java\org.apache.commons.lang3.concurrent.TimedSemaphore,111,26,0,16,0.938461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,111,0,0,0,0,0,0,0,0,0
lang3\event\EventListenerSupport.java\org.apache.commons.lang3.event.EventListenerSupport,82,16,2,15,0.865384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,82,0,12,11,11,0,0.146341463,0.134146341,0.134146341,0
lang3\event\EventUtils.java\org.apache.commons.lang3.event.EventUtils,46,5,2,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,46,1,13,22,23,0.02173913,0.282608696,0.47826087,0.5,0
lang3\exception\CloneFailedException.java\org.apache.commons.lang3.exception.CloneFailedException,12,3,0,3,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0
lang3\exception\ContextedException.java\org.apache.commons.lang3.exception.ContextedException,54,14,1,13,0.583333333,1,0,2,0,2,0.016666667,0,0,0.133333333,0,0.142857143,0.010526316,0,0,48,54,6,0,9,15,0.111111111,0,0.166666667,0.277777778,0
lang3\exception\ContextedRuntimeException.java\org.apache.commons.lang3.exception.ContextedRuntimeException,54,14,1,13,0.583333333,1,0,2,0,2,0.016666667,0,0,0.133333333,0,0.142857143,0.010526316,0,0,48,54,6,0,9,15,0.111111111,0,0.166666667,0.277777778,0
lang3\exception\DefaultExceptionContext.java\org.apache.commons.lang3.exception.DefaultExceptionContext,80,20,4,14,0.583333333,0,0,7,2,8,0.041666667,0,0,0.333333333,0.4,0.533333333,0.026315789,0,0,68,80,17,5,35,52,0.2125,0.0625,0.4375,0.65,0
lang3\exception\ExceptionUtils.java\org.apache.commons.lang3.exception.ExceptionUtils,242,67,4,28,0.958333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,242,0,1,13,13,0,0.004132231,0.053719008,0.053719008,0
lang3\math\Fraction.java\org.apache.commons.lang3.math.Fraction,441,112,0,34,0.964646465,1,0,2,0,0,0,0,0,0.017699115,0,0,0,0,0,435,441,6,0,1,7,0.013605442,0,0.002267574,0.015873016,0
lang3\math\IEEE754rUtils.java\org.apache.commons.lang3.math.IEEE754rUtils,102,32,0,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0
lang3\math\NumberUtils.java\org.apache.commons.lang3.math.NumberUtils,634,195,1,49,1.02173913,0,0,1,0,0,0,0,0,0.005102041,0,0,0,0,0,631,634,3,0,10,13,0.004731861,0,0.015772871,0.020504732,0
lang3\mutable\MutableBoolean.java\org.apache.commons.lang3.mutable.MutableBoolean,55,18,0,14,0.615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,0
lang3\mutable\MutableByte.java\org.apache.commons.lang3.mutable.MutableByte,88,26,0,23,0.568181818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,88,0,0,0,0,0,0,0,0,0
lang3\mutable\MutableDouble.java\org.apache.commons.lang3.mutable.MutableDouble,89,24,0,24,0.565217391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89,89,0,0,0,0,0,0,0,0,0
lang3\mutable\MutableFloat.java\org.apache.commons.lang3.mutable.MutableFloat,88,24,0,24,0.565217391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,88,0,0,0,0,0,0,0,0,0
lang3\mutable\MutableInt.java\org.apache.commons.lang3.mutable.MutableInt,84,25,0,22,0.571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,0,0,0,0,0,0,0
lang3\mutable\MutableLong.java\org.apache.commons.lang3.mutable.MutableLong,84,25,0,22,0.571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,0,0,0,0,0,0,0
lang3\mutable\MutableObject.java\org.apache.commons.lang3.mutable.MutableObject,40,12,1,7,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,40,0,1,1,1,0,0.025,0.025,0.025,0
lang3\mutable\MutableShort.java\org.apache.commons.lang3.mutable.MutableShort,88,26,0,23,0.568181818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,88,0,0,0,0,0,0,0,0,0
lang3\reflect\ConstructorUtils.java\org.apache.commons.lang3.reflect.ConstructorUtils,101,25,3,21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101,0,0,10,10,0,0,0.099009901,0.099009901,0
lang3\reflect\FieldUtils.java\org.apache.commons.lang3.reflect.FieldUtils,226,63,3,34,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,226,3,5,10,13,0.013274336,0.022123894,0.044247788,0.057522124,0
lang3\reflect\MemberUtils.java\org.apache.commons.lang3.reflect.MemberUtils,74,21,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,0,0,1,1,0,0,0.013513514,0.013513514,0
lang3\reflect\MethodUtils.java\org.apache.commons.lang3.reflect.MethodUtils,230,54,3,27,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,230,0,0,6,6,0,0,0.026086957,0.026086957,0
lang3\reflect\TypeUtils.java\org.apache.commons.lang3.reflect.TypeUtils,475,143,2,33,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,475,0,1,2,2,0,0.002105263,0.004210526,0.004210526,0
lang3\text\CompositeFormat.java\org.apache.commons.lang3.text.CompositeFormat,27,6,0,6,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0
lang3\text\ExtendedMessageFormat.java\org.apache.commons.lang3.text.ExtendedMessageFormat,302,69,4,28,0.915,1,0,8,1,5,0.004753086,0,0,0.114285714,0.2,0.172413793,0.002482029,0,0,271,302,31,0,3,34,0.102649007,0,0.009933775,0.112582781,0
lang3\text\StrBuilder.java\org.apache.commons.lang3.text.StrBuilder,1253,341,7,142,0.843137255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254,1253,0,1,3,3,0,0.000798085,0.002394254,0.002394254,0
lang3\text\StrLookup.java\org.apache.commons.lang3.text.StrLookup,47,5,1,6,1.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,47,0,0,0,0,0,0,0,0,0
lang3\text\StrMatcher.java\org.apache.commons.lang3.text.StrMatcher,133,21,6,20,0.977777778,0,5,0,1,1,0,0,0,0,0.142857143,0.047619048,0,0,0,133,133,0,0,2,2,0,0,0.015037594,0.015037594,0
lang3\text\StrSubstitutor.java\org.apache.commons.lang3.text.StrSubstitutor,333,78,4,75,0.963414634,0,0,0,0,1,0,0,0,0,0,0.013157895,0,0,0,335,333,0,2,2,2,0,0.006006006,0.006006006,0.006006006,0
lang3\text\StrTokenizer.java\org.apache.commons.lang3.text.StrTokenizer,416,103,3,85,0.955266955,0,1,0,0,1,0,0,0,0,0,0.011627907,0,0,0,417,416,0,1,1,1,0,0.002403846,0.002403846,0.002403846,0
lang3\text\WordUtils.java\org.apache.commons.lang3.text.WordUtils,170,47,2,14,,0,0,0,1,1,0,0,0,0,0.333333333,0.066666667,0,0,0,86,170,125,41,29,154,0.735294118,0.241176471,0.170588235,0.905882353,0
lang3\text\translate\AggregateTranslator.java\org.apache.commons.lang3.text.translate.AggregateTranslator,16,4,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0
lang3\text\translate\CharSequenceTranslator.java\org.apache.commons.lang3.text.translate.CharSequenceTranslator,48,13,1,6,,0,8,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0,5,5,0,0,0.104166667,0.104166667,1
lang3\text\translate\CodePointTranslator.java\org.apache.commons.lang3.text.translate.CodePointTranslator,13,3,0,8,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,1,1,0,0,0.076923077,0.076923077,0
lang3\text\translate\EntityArrays.java\org.apache.commons.lang3.text.translate.EntityArrays,292,12,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,292,0,0,27,27,0,0,0.092465753,0.092465753,0
lang3\text\translate\LookupTranslator.java\org.apache.commons.lang3.text.translate.LookupTranslator,40,9,0,8,0,1,0,1,0,0,0,0,0,0.1,0,0,0,0,0,38,40,5,3,9,14,0.125,0.075,0.225,0.35,0
lang3\text\translate\NumericEntityEscaper.java\org.apache.commons.lang3.text.translate.NumericEntityEscaper,41,10,0,15,0.833333333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,1,1,0,0,0.024390244,0.024390244,0
lang3\text\translate\NumericEntityUnescaper.java\org.apache.commons.lang3.text.translate.NumericEntityUnescaper,32,9,1,9,0.5,1,0,1,1,2,0.5,0,0,0.1,0.5,0.2,0.333333333,0,0,37,32,12,17,3,15,0.375,0.53125,0.09375,0.46875,1
lang3\text\translate\OctalUnescaper.java\org.apache.commons.lang3.text.translate.OctalUnescaper,20,4,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0
lang3\text\translate\UnicodeEscaper.java\org.apache.commons.lang3.text.translate.UnicodeEscaper,49,14,0,15,0.833333333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,51,49,0,2,2,2,0,0.040816327,0.040816327,0.040816327,0
lang3\text\translate\UnicodeUnescaper.java\org.apache.commons.lang3.text.translate.UnicodeUnescaper,31,7,0,7,,1,0,5,1,2,0.5,0,0,0.625,1,0.25,0.5,0,0,45,31,0,14,2,2,0,0.451612903,0.064516129,0.064516129,0
lang3\time\DateFormatUtils.java\org.apache.commons.lang3.time.DateFormatUtils,74,17,1,25,1.0375,0,0,0,1,13,0.025,0,0,0,0.5,0.5,0.012269939,0,0,73,74,1,0,4,5,0.013513514,0,0.054054054,0.067567568,0
lang3\time\DateUtils.java\org.apache.commons.lang3.time.DateUtils,572,148,1,58,0.988095238,0,0,0,0,0,0.001860119,0,0,0,0,0,0.000935629,0,0,573,572,0,1,27,27,0,0.001748252,0.047202797,0.047202797,0
lang3\time\DurationFormatUtils.java\org.apache.commons.lang3.time.DurationFormatUtils,358,76,3,19,0.7625,0,0,1,0,0,0,0,0,0.012987013,0,0,0,0,0,360,358,0,2,5,5,0,0.005586592,0.01396648,0.01396648,0
lang3\time\FastDateFormat.java\org.apache.commons.lang3.time.FastDateFormat,647,88,17,54,0.931623932,1,0,23,0,1,0.03856577,0,0,0.258426966,0,0.018181818,0.019965465,0,0,813,647,10,176,51,61,0.015455951,0.27202473,0.078825348,0.094281298,1
lang3\time\StopWatch.java\org.apache.commons.lang3.time.StopWatch,103,28,1,25,0.785714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,0,0
lang3\text\FormattableUtils.java\org.apache.commons.lang3.text.FormattableUtils,37,9,3,8,1,0,0,9,3,8,1,0,0,1,1,1,1,1,1,0,37,37,0,0,37,1,0,0,1,0
lang3\time\FormatCache.java\org.apache.commons.lang3.time.FormatCache,91,15,1,5,1.111111111,0,0,15,1,5,1.111111111,0,0,1,1,1,1,1,1,0,91,91,0,0,91,1,0,0,1,0
lang3\tuple\ImmutablePair.java\org.apache.commons.lang3.tuple.ImmutablePair,24,5,0,37,0.916666667,1,0,5,0,37,0.916666667,1,0,1,1,1,1,1,1,0,24,24,0,0,24,1,0,0,1,0
lang3\tuple\MutablePair.java\org.apache.commons.lang3.tuple.MutablePair,35,8,0,41,0.857142857,1,0,8,0,41,0.857142857,1,0,1,1,1,1,1,1,0,35,35,0,0,35,1,0,0,1,0
lang3\tuple\Pair.java\org.apache.commons.lang3.tuple.Pair,42,14,4,33,1.111111111,0,2,14,4,33,1.111111111,0,2,1,1,1,1,1,1,0,42,42,0,0,42,1,0,0,1,0
