name,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn, bug
lang\ArrayUtils.java\org.apache.commons.lang.ArrayUtils,1576,479,5,272,0.985344828,0,0,0,0,3,0,0,0,0,0,0.010989011,0,0,0,1576,1576,0,0,0,0,0,0,0,0,0
lang\BitField.java\org.apache.commons.lang.BitField,67,23,0,18,0.764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0
lang\BooleanUtils.java\org.apache.commons.lang.BooleanUtils,289,118,2,38,,0,0,2,0,2,0,0,0,0.016806723,0,0.051282051,0,0,0,283,289,6,0,6,12,0.020761246,0,0.020761246,0.041522491,1
lang\CharEncoding.java\org.apache.commons.lang.CharEncoding,19,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0
lang\CharRange.java\org.apache.commons.lang.CharRange,85,23,0,12,0.709090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,0,0,0,0,0,0,0,0,0
lang\CharSet.java\org.apache.commons.lang.CharSet,94,22,1,13,1.013888889,0,0,2,0,1,0.001736111,0,0,0.086956522,0,0.071428571,0.000862069,0,0,88,94,6,0,0,6,0.063829787,0,0,0.063829787,0
lang\CharSetUtils.java\org.apache.commons.lang.CharSetUtils,132,34,3,21,,0,0,0,0,1,0,0,0,0,0,0.045454545,0,0,0,132,132,0,0,3,3,0,0,0.022727273,0.022727273,0
lang\CharUtils.java\org.apache.commons.lang.CharUtils,144,39,1,24,1.027272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,144,0,0,0,0,0,0,0,0,0
lang\ClassUtils.java\org.apache.commons.lang.ClassUtils,342,86,3,92,0.99378882,0,0,5,0,5,0.001725328,0,0,0.057471264,0,0.053763441,0.000865351,0,0,316,342,26,0,0,26,0.076023392,0,0,0.076023392,0
lang\Entities.java\org.apache.commons.lang.Entities,577,31,3,13,1.025,0,0,8,1,4,0.00625,0,0,0.25,0.25,0.285714286,0.00308642,0,0,624,577,13,60,43,56,0.022530329,0.103986135,0.074523397,0.097053726,0
lang\enum\Enum.java\org.apache.commons.lang.Enum,169,42,4,19,0.933333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,161,169,8,0,5,13,0.047337278,0,0.029585799,0.076923077,0
lang\enum\EnumUtils.java\org.apache.commons.lang.EnumUtils,20,6,2,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0
lang\IllegalClassException.java\org.apache.commons.lang.IllegalClassException,23,6,0,4,1.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0
lang\IncompleteArgumentException.java\org.apache.commons.lang.IncompleteArgumentException,15,4,0,3,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0
lang\IntHashMap.java\org.apache.commons.lang.IntHashMap,148,33,1,14,0.708333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,148,0,0,0,0,0,0,0,0,0
lang\LocaleUtils.java\org.apache.commons.lang.LocaleUtils,124,30,0,9,1.025,0,0,0,0,0,0.025,0,0,0,0,0,0.012345679,0,0,124,124,5,5,4,9,0.040322581,0.040322581,0.032258065,0.072580645,1
lang\NotImplementedException.java\org.apache.commons.lang.NotImplementedException,72,24,1,39,0.779411765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,0,0,0,0,0,0,0,0,0
lang\NullArgumentException.java\org.apache.commons.lang.NullArgumentException,6,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0
lang\NumberRange.java\org.apache.commons.lang.NumberRange,88,21,0,10,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,88,0,0,0,0,0,0,0,0,0
lang\NumberUtils.java\org.apache.commons.lang.NumberUtils,328,94,1,20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,328,0,0,0,0,0,0,0,0,0
lang\ObjectUtils.java\org.apache.commons.lang.ObjectUtils,68,25,1,10,1.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,68,14,16,0,14,0.205882353,0.235294118,0,0.205882353,0
lang\RandomStringUtils.java\org.apache.commons.lang.RandomStringUtils,97,26,0,12,0.727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,0,0,0,0,0,0,0,0,0
lang\SerializationException.java\org.apache.commons.lang.SerializationException,15,4,0,42,1.333333333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0
lang\SerializationUtils.java\org.apache.commons.lang.SerializationUtils,60,16,1,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0
lang\StringEscapeUtils.java\org.apache.commons.lang.StringEscapeUtils,277,75,3,35,,0,0,0,0,4,0,0,0,0,0,0.111111111,0,0,0,277,277,0,0,6,6,0,0,0.02166065,0.02166065,1
lang\StringUtils.java\org.apache.commons.lang.StringUtils,1608,484,6,169,0.938356164,0,0,23,0,9,0.004049595,0,0,0.04742268,0,0.052941176,0.00208919,0,0,1528,1608,80,0,0,80,0.049751244,0,0,0.049751244,0
lang\SystemUtils.java\org.apache.commons.lang.SystemUtils,178,30,0,16,1.052968037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,177,0,0,0,0,0,0,0,0,0
lang\UnhandledException.java\org.apache.commons.lang.UnhandledException,9,2,0,40,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0
lang\Validate.java\org.apache.commons.lang.Validate,133,49,0,22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,133,0,0,0,0,0,0,0,0,0
lang\enum\ValuedEnum.java\org.apache.commons.lang.ValuedEnum,34,9,1,22,0.875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0
lang\WordUtils.java\org.apache.commons.lang.WordUtils,179,47,1,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,179,0,0,0,0,0,0,0,0,0
lang\builder\CompareToBuilder.java\org.apache.commons.lang.builder.CompareToBuilder,411,136,2,33,0.275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,411,0,0,0,0,0,0,0,0,0
lang\builder\EqualsBuilder.java\org.apache.commons.lang.builder.EqualsBuilder,365,108,1,30,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,365,0,0,0,0,0,0,0,0,0
lang\builder\HashCodeBuilder.java\org.apache.commons.lang.builder.HashCodeBuilder,267,76,1,37,0.628571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,267,2,4,2,4,0.007490637,0.014981273,0.007490637,0.014981273,0
lang\builder\ReflectionToStringBuilder.java\org.apache.commons.lang.builder.ReflectionToStringBuilder,160,43,3,167,0.964285714,1,0,8,0,1,0.012184874,0,0,0.181818182,0,0.005952381,0.006203209,0,0,203,160,0,43,13,13,0,0.26875,0.08125,0.08125,0
lang\builder\StandardToStringStyle.java\org.apache.commons.lang.builder.StandardToStringStyle,132,43,0,157,1.023809524,1,0,0,0,3,0,0,0,0,0,0.018987342,0,0,0,132,132,0,0,0,0,0,0,0,0,0
lang\builder\ToStringBuilder.java\org.apache.commons.lang.builder.ToStringBuilder,266,68,4,154,0.586065574,0,1,0,0,1,0,0,0,0,0,0.006451613,0,0,0,266,266,0,0,0,0,0,0,0,0,0
lang\builder\ToStringStyle.java\org.apache.commons.lang.builder.ToStringStyle,782,207,7,116,0.976855003,0,6,6,1,3,0.002040189,0,0,0.028846154,0.125,0.025641026,0.001032038,0,0,750,782,96,64,8,104,0.122762148,0.081841432,0.010230179,0.132992327,0
lang\enums\Enum.java\org.apache.commons.lang.enums.Enum,169,42,4,19,0.933333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,163,169,6,0,6,12,0.035502959,0,0.035502959,0.071005917,0
lang\enums\EnumUtils.java\org.apache.commons.lang.enums.EnumUtils,20,6,2,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0
lang\enums\ValuedEnum.java\org.apache.commons.lang.enums.ValuedEnum,55,16,1,23,0.9,1,0,7,0,1,0.025,0,0,0.411764706,0,0.041666667,0.013157895,0,0,34,55,21,0,3,24,0.381818182,0,0.054545455,0.436363636,0
lang\exception\ExceptionUtils.java\org.apache.commons.lang.exception.ExceptionUtils,385,112,6,42,0.970588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,385,0,0,0,0,0,0,0,0,0
lang\exception\NestableDelegate.java\org.apache.commons.lang.exception.NestableDelegate,159,40,2,23,0.930555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,158,0,0,0,0,0,0,0,0,0
lang\exception\NestableError.java\org.apache.commons.lang.exception.NestableError,67,20,1,38,0.770833333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68,67,1,2,0,1,0.014925373,0.029850746,0,0.014925373,0
