name,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn, bug
lang3\concurrent\AtomicSafeInitializer.java\org.apache.commons.lang3.concurrent.AtomicSafeInitializer,16,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0
lang3\concurrent\BackgroundInitializer.java\org.apache.commons.lang3.concurrent.BackgroundInitializer,85,19,3,20,0.888888889,0,2,0,0,0,0,0,0,0,0,0,0,0,0,85,85,0,0,0,0,0,0,0,0,0
lang3\concurrent\BasicThreadFactory.java\org.apache.commons.lang3.concurrent.BasicThreadFactory,111,14,1,9,0.854166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,111,0,0,0,0,0,0,0,0,0
lang3\concurrent\CallableBackgroundInitializer.java\org.apache.commons.lang3.concurrent.CallableBackgroundInitializer,21,5,0,23,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0
lang3\concurrent\ConcurrentException.java\org.apache.commons.lang3.concurrent.ConcurrentException,12,3,1,4,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0
lang3\concurrent\ConcurrentRuntimeException.java\org.apache.commons.lang3.concurrent.ConcurrentRuntimeException,12,3,1,4,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0
lang3\concurrent\ConcurrentUtils.java\org.apache.commons.lang3.concurrent.ConcurrentUtils,109,27,4,17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,0,0,0,0,0,0,0,0,0
lang3\concurrent\ConstantInitializer.java\org.apache.commons.lang3.concurrent.ConstantInitializer,33,9,3,7,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0
lang3\concurrent\LazyInitializer.java\org.apache.commons.lang3.concurrent.LazyInitializer,16,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0
lang3\concurrent\MultiBackgroundInitializer.java\org.apache.commons.lang3.concurrent.MultiBackgroundInitializer,104,13,3,26,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,0,0,0,0,0,0,0,0,0
lang3\concurrent\TimedSemaphore.java\org.apache.commons.lang3.concurrent.TimedSemaphore,111,26,0,16,0.938461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,111,0,0,0,0,0,0,0,0,0
lang3\event\EventListenerSupport.java\org.apache.commons.lang3.event.EventListenerSupport,82,16,2,15,0.865384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82,0,0,0,0,0,0,0,0,0
lang3\event\EventUtils.java\org.apache.commons.lang3.event.EventUtils,46,5,2,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,0,0,0,0,0,0,0
lang3\exception\CloneFailedException.java\org.apache.commons.lang3.exception.CloneFailedException,12,3,0,3,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0
lang3\exception\ContextedException.java\org.apache.commons.lang3.exception.ContextedException,57,15,1,14,0.615384615,1,0,1,0,1,0.032051282,0,0,0.0625,0,0.066666667,0.01984127,0,0,54,57,3,0,0,3,0.052631579,0,0,0.052631579,0
lang3\exception\ContextedRuntimeException.java\org.apache.commons.lang3.exception.ContextedRuntimeException,57,15,1,14,0.615384615,1,0,1,0,1,0.032051282,0,0,0.0625,0,0.066666667,0.01984127,0,0,54,57,3,0,0,3,0.052631579,0,0,0.052631579,0
lang3\exception\DefaultExceptionContext.java\org.apache.commons.lang3.exception.DefaultExceptionContext,80,20,4,14,0.583333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0,0
lang3\exception\ExceptionUtils.java\org.apache.commons.lang3.exception.ExceptionUtils,242,67,4,28,0.958333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,0,0,0,0,0,0,0,0,0
lang3\math\Fraction.java\org.apache.commons.lang3.math.Fraction,441,112,0,34,0.964646465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,441,441,0,0,0,0,0,0,0,0,0
lang3\math\IEEE754rUtils.java\org.apache.commons.lang3.math.IEEE754rUtils,102,32,0,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0
lang3\math\NumberUtils.java\org.apache.commons.lang3.math.NumberUtils,632,194,1,49,1.02173913,0,0,1,0,0,0,0,0,0.005128205,0,0,0,0,0,634,632,6,8,20,26,0.009493671,0.012658228,0.03164557,0.041139241,1
lang3\mutable\MutableBoolean.java\org.apache.commons.lang3.mutable.MutableBoolean,55,18,0,14,0.615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,0
lang3\mutable\MutableByte.java\org.apache.commons.lang3.mutable.MutableByte,88,26,0,23,0.568181818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,88,0,0,0,0,0,0,0,0,0
lang3\mutable\MutableDouble.java\org.apache.commons.lang3.mutable.MutableDouble,89,24,0,24,0.565217391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89,89,0,0,1,1,0,0,0.011235955,0.011235955,0
lang3\mutable\MutableFloat.java\org.apache.commons.lang3.mutable.MutableFloat,88,24,0,24,0.565217391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,88,0,0,1,1,0,0,0.011363636,0.011363636,0
lang3\mutable\MutableInt.java\org.apache.commons.lang3.mutable.MutableInt,84,25,0,22,0.571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,1,1,0,0,0.011904762,0.011904762,0
lang3\mutable\MutableLong.java\org.apache.commons.lang3.mutable.MutableLong,84,25,0,22,0.571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,1,1,0,0,0.011904762,0.011904762,0
lang3\mutable\MutableObject.java\org.apache.commons.lang3.mutable.MutableObject,40,12,1,7,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0
lang3\mutable\MutableShort.java\org.apache.commons.lang3.mutable.MutableShort,88,26,0,23,0.568181818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,88,0,0,1,1,0,0,0.011363636,0.011363636,0
lang3\reflect\ConstructorUtils.java\org.apache.commons.lang3.reflect.ConstructorUtils,101,25,3,21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101,0,0,0,0,0,0,0,0,0
lang3\reflect\FieldUtils.java\org.apache.commons.lang3.reflect.FieldUtils,226,63,3,34,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,226,0,0,0,0,0,0,0,0,0
lang3\reflect\MemberUtils.java\org.apache.commons.lang3.reflect.MemberUtils,74,21,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,0,0,0,0,0,0,0,0,0
lang3\reflect\MethodUtils.java\org.apache.commons.lang3.reflect.MethodUtils,224,52,3,27,,0,0,2,0,0,0,0,0,0.037735849,0,0,0,0,0,230,224,0,6,8,8,0,0.026785714,0.035714286,0.035714286,0
lang3\reflect\TypeUtils.java\org.apache.commons.lang3.reflect.TypeUtils,475,143,2,33,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,475,0,0,0,0,0,0,0,0,0
lang3\text\CompositeFormat.java\org.apache.commons.lang3.text.CompositeFormat,27,6,0,6,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0
lang3\text\ExtendedMessageFormat.java\org.apache.commons.lang3.text.ExtendedMessageFormat,302,69,4,28,0.915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,302,302,0,0,0,0,0,0,0,0,0
lang3\text\FormattableUtils.java\org.apache.commons.lang3.text.FormattableUtils,37,9,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0
lang3\text\StrBuilder.java\org.apache.commons.lang3.text.StrBuilder,1253,341,7,142,0.843137255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253,1253,0,0,0,0,0,0,0,0,0
lang3\text\StrLookup.java\org.apache.commons.lang3.text.StrLookup,47,5,1,6,1.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,47,0,0,0,0,0,0,0,0,0
lang3\text\StrMatcher.java\org.apache.commons.lang3.text.StrMatcher,133,21,6,20,0.977777778,0,5,0,0,0,0,0,0,0,0,0,0,0,0,133,133,0,0,0,0,0,0,0,0,0
lang3\text\StrSubstitutor.java\org.apache.commons.lang3.text.StrSubstitutor,333,78,4,75,0.963414634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,333,0,0,0,0,0,0,0,0,0
lang3\text\StrTokenizer.java\org.apache.commons.lang3.text.StrTokenizer,414,102,3,85,0.955266955,0,1,1,0,0,0,0,0,0.009708738,0,0,0,0,0,416,414,0,2,4,4,0,0.004830918,0.009661836,0.009661836,0
lang3\text\WordUtils.java\org.apache.commons.lang3.text.WordUtils,170,47,2,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,170,0,0,0,0,0,0,0,0,0
lang3\text\translate\AggregateTranslator.java\org.apache.commons.lang3.text.translate.AggregateTranslator,16,4,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0
lang3\text\translate\CharSequenceTranslator.java\org.apache.commons.lang3.text.translate.CharSequenceTranslator,46,12,1,6,,0,8,1,0,0,0,0,0,0.076923077,0,0,0,0,0,48,46,1,3,10,11,0.02173913,0.065217391,0.217391304,0.239130435,0
lang3\text\translate\CodePointTranslator.java\org.apache.commons.lang3.text.translate.CodePointTranslator,13,3,0,8,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0
lang3\text\translate\EntityArrays.java\org.apache.commons.lang3.text.translate.EntityArrays,292,12,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,292,0,0,0,0,0,0,0,0,0
lang3\text\translate\LookupTranslator.java\org.apache.commons.lang3.text.translate.LookupTranslator,40,9,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0
