name,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn, bug
time\YearMonth.java\org.joda.time.YearMonth,265,61,16,391,0.966666667,2,0,0,0,17,0,0,0,0,0,0.043367347,0,0,0,265,265,0,0,0,0,0,0,0,0,0
time\YearMonthDay.java\org.joda.time.YearMonthDay,291,63,17,380,0.964,2,0,0,0,25,0,0,0,0,0,0.065616798,0,0,0,289,289,0,0,0,0,0,0,0,0,0
time\Years.java\org.joda.time.Years,121,35,13,284,0.986842105,1,0,0,0,1,0,0,0,0,0,0.003508772,0,0,0,121,121,0,0,0,0,0,0,0,0,0
time\base\AbstractDateTime.java\org.joda.time.base.AbstractDateTime,94,28,6,309,,1,1,0,0,17,0,0,0,0,0,0.05483871,0,0,0,94,94,0,0,0,0,0,0,0,0,0
time\base\AbstractDuration.java\org.joda.time.base.AbstractDuration,72,21,3,33,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72,72,0,0,0,0,0,0,0,0,0
time\base\AbstractInstant.java\org.joda.time.base.AbstractInstant,132,38,12,233,,0,2,0,0,33,0,0,0,0,0,0.141025641,0,0,0,132,132,0,0,0,0,0,0,0,0,0
time\base\AbstractInterval.java\org.joda.time.base.AbstractInterval,149,38,11,239,,0,1,1,0,32,0,0,0,0.025641026,0,0.133333333,0,0,0,145,149,4,0,0,4,0.026845638,0,0,0.026845638,0
time\base\AbstractPartial.java\org.joda.time.base.AbstractPartial,149,47,9,225,,0,3,0,0,1,0,0,0,0,0,0.004424779,0,0,0,149,149,0,0,0,0,0,0,0,0,0
time\base\AbstractPeriod.java\org.joda.time.base.AbstractPeriod,80,24,6,254,,0,1,0,0,1,0,0,0,0,0,0.003921569,0,0,0,80,80,0,0,0,0,0,0,0,0,0
time\base\BaseDateTime.java\org.joda.time.base.BaseDateTime,96,17,6,330,0.791666667,2,3,0,0,17,0,0,0,0,0,0.051359517,0,0,0,96,96,0,0,0,0,0,0,0,0,0
time\base\BaseDuration.java\org.joda.time.base.BaseDuration,62,16,9,256,0.857142857,1,1,0,0,1,0,0,0,0,0,0.003891051,0,0,0,62,62,0,0,0,0,0,0,0,0,0
time\base\BaseInterval.java\org.joda.time.base.BaseInterval,101,17,11,262,0.425,1,2,0,0,32,0,0,0,0,0,0.121673004,0,0,0,101,101,0,0,0,0,0,0,0,0,0
time\base\BaseLocal.java\org.joda.time.base.BaseLocal,8,2,0,227,2,1,3,0,0,1,0,0,0,0,0,0.004385965,0,0,0,8,8,0,0,0,0,0,0,0,0,0
time\base\BasePartial.java\org.joda.time.base.BasePartial,85,18,7,307,0.688888889,1,4,0,0,1,0,0,0,0,0,0.003246753,0,0,0,85,85,0,0,0,0,0,0,0,0,0
time\base\BasePeriod.java\org.joda.time.base.BasePeriod,261,53,16,307,0.801724138,1,2,0,0,1,0,0,0,0,0,0.003246753,0,0,0,261,261,0,0,0,0,0,0,0,0,0
time\base\BaseSingleFieldPeriod.java\org.joda.time.base.BaseSingleFieldPeriod,126,36,11,241,0.970588235,0,7,0,0,1,0,0,0,0,0,0.004132231,0,0,0,126,126,0,0,0,0,0,0,0,0,1
time\chrono\AssembledChronology.java\org.joda.time.chrono.AssembledChronology,426,89,4,194,0.974358974,2,8,0,0,0,0,0,0,0,0,0,0,0,0,426,426,0,0,0,0,0,0,0,0,0
time\chrono\BaseChronology.java\org.joda.time.chrono.BaseChronology,241,67,11,105,1.020408163,1,1,0,0,0,0,0,0,0,0,0,0,0,0,241,241,0,0,0,0,0,0,0,0,0
time\chrono\BasicChronology.java\org.joda.time.chrono.BasicChronology,386,73,26,272,1,3,3,2,0,1,0,0,0,0.027027027,0,0.003663004,0,0,0,378,386,8,0,1,9,0.020725389,0,0.002590674,0.023316062,0
time\chrono\BasicDayOfMonthDateTimeField.java\org.joda.time.chrono.BasicDayOfMonthDateTimeField,56,16,5,111,0.611111111,3,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,0,0,0,0,0,0,0,0
time\chrono\BasicDayOfYearDateTimeField.java\org.joda.time.chrono.BasicDayOfYearDateTimeField,48,14,5,105,0.611111111,3,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0
time\chrono\BasicFixedMonthChronology.java\org.joda.time.chrono.BasicFixedMonthChronology,71,21,1,281,0.892857143,4,2,0,0,1,0,0,0,0,0,0.003546099,0,0,0,71,71,0,0,0,0,0,0,0,0,0
time\chrono\BasicGJChronology.java\org.joda.time.chrono.BasicGJChronology,109,43,1,276,1.035714286,4,2,0,0,1,0,0,0,0,0,0.003610108,0,0,0,109,109,0,0,1,1,0,0,0.009174312,0.009174312,0
time\chrono\BasicMonthOfYearDateTimeField.java\org.joda.time.chrono.BasicMonthOfYearDateTimeField,187,40,9,117,0.776470588,3,1,1,0,0,0,0,0,0.024390244,0,0,0,0,0,182,187,5,0,0,5,0.026737968,0,0,0.026737968,0
